iter	CrossEntropy
9092	0.10187833
9093	0.1018553555
9094	0.1018396262
9095	0.1018270252
9096	0.1018180326
9097	0.1018060499
9098	0.1017904402
9099	0.1017730957
9100	0.101760438
9101	0.1017490582
9102	0.1017357861
9103	0.1017195044
9104	0.1017063358
9105	0.1016932242
9106	0.1016844934
9107	0.1016669313
9108	0.1016525267
9109	0.1016369916
9110	0.1016218215
9111	0.1016106917
9112	0.1016013973
9113	0.1015863964
9114	0.1015735444
9115	0.10155941
9116	0.1015434766
9117	0.1015307396
9118	0.1015115622
9119	0.1014950833
9120	0.101482919
9121	0.1014656725
9122	0.1014518837
9123	0.1014304765
9124	0.10141783
9125	0.10140621
9126	0.1013892959
9127	0.101377866
9128	0.1013513391
9129	0.1013358388
9130	0.1013244969
9131	0.1013079764
9132	0.1012898651
9133	0.1012804018
9134	0.1012656422
9135	0.1012463626
9136	0.1012314848
9137	0.1012227736
9138	0.1012122249
9139	0.1011998242
9140	0.101186835
9141	0.1011759487
9142	0.1011620415
9143	0.1011491918
9144	0.101134024
9145	0.1011138754
9146	0.1010923496
9147	0.1010765816
9148	0.1010675495
9149	0.101053998
9150	0.1010359103
9151	0.1010279013
9152	0.1010076341
9153	0.1009981218
9154	0.1009850605
9155	0.10097413
9156	0.100960341
9157	0.1009426392
9158	0.1009266265
9159	0.1009065419
9160	0.1008859719
9161	0.1008697472
9162	0.1008551187
9163	0.1008396607
9164	0.1008279962
9165	0.1008134291
9166	0.1007974301
9167	0.1007887801
9168	0.1007704421
9169	0.100757703
9170	0.100747255
9171	0.1007319724
9172	0.1007203891
9173	0.1007109097
9174	0.100697123
9175	0.1006838815
9176	0.1006721529
9177	0.100656463
9178	0.1006447948
9179	0.1006268758
9180	0.1006067884
9181	0.1005958637
9182	0.1005802709
9183	0.1005641404
9184	0.1005461072
9185	0.1005372444
9186	0.1005107964
9187	0.1004903934
9188	0.100470454
9189	0.1004581426
9190	0.1004421289
9191	0.1004288337
9192	0.100414495
9193	0.1003927346
9194	0.100374202
9195	0.1003585826
9196	0.1003479597
9197	0.1003310397
9198	0.1003165711
9199	0.1003008515
9200	0.1002818098
9201	0.1002715649
9202	0.1002573202
9203	0.1002468285
9204	0.100229434
9205	0.1002142277
9206	0.1001999131
9207	0.1001896965
9208	0.1001646276
9209	0.1001527337
9210	0.100143153
9211	0.1001333163
9212	0.1001191941
9213	0.1001043891
9214	0.1000901695
9215	0.1000790441
9216	0.1000678536
9217	0.1000576008
9218	0.1000395272
9219	0.1000273654
9220	0.1000159642
9221	0.1000031464
9222	0.0999934186
9223	0.09998117284
9224	0.09996504299
9225	0.09994725423
9226	0.09992909466
9227	0.09991315252
9228	0.09989173054
9229	0.09988024999
9230	0.09986963041
9231	0.09985940341
9232	0.09984334481
9233	0.09982059471
9234	0.0998057684
9235	0.09978924995
9236	0.09977858244
9237	0.09976822273
9238	0.09975256049
9239	0.09974213142
9240	0.09973039518
9241	0.09970733436
9242	0.09969572302
9243	0.09968099133
9244	0.09966624094
9245	0.09965125749
9246	0.09963858135
9247	0.09962625271
9248	0.09960979835
9249	0.09959597892
9250	0.0995865758
9251	0.09956967695
9252	0.09955566225
9253	0.09954243566
9254	0.09953004304
9255	0.09951635474
9256	0.09950648714
9257	0.09948336567
9258	0.09947050818
9259	0.09946029985
9260	0.09945299767
9261	0.09944026315
9262	0.09942514383
9263	0.09940903366
9264	0.0993993958
9265	0.09938290744
9266	0.09937204717
9267	0.0993613298
9268	0.09934344719
9269	0.09932826281
9270	0.09931892052
9271	0.0993039728
9272	0.09929331977
9273	0.0992714686
9274	0.0992567266
9275	0.09924577961
9276	0.0992343748
9277	0.09921394598
9278	0.09919959759
9279	0.0991850717
9280	0.09917332439
9281	0.09915492068
9282	0.09914667095
9283	0.09912788604
9284	0.09912167497
9285	0.09911158575
9286	0.09910029394
9287	0.09908921678
9288	0.09907627808
9289	0.09905784859
9290	0.09904604373
9291	0.09902182766
9292	0.09901156318
9293	0.09899322399
9294	0.0989792804
9295	0.09896568043
9296	0.09895263064
9297	0.09893809503
9298	0.098917234
9299	0.09891127857
9300	0.09889627983
9301	0.09888114208
9302	0.09886748709
9303	0.09884961757
9304	0.09883476657
9305	0.09882216757
9306	0.09880642858
9307	0.09879200001
9308	0.09878320216
9309	0.09877225657
9310	0.09875740651
9311	0.09874434567
9312	0.09873152578
9313	0.09870548194
9314	0.09868882663
9315	0.09867475194
9316	0.09865651742
9317	0.09864175437
9318	0.09863072252
9319	0.0986147099
9320	0.09859495658
9321	0.09858118017
9322	0.09856860246
9323	0.09855069001
9324	0.09854230152
9325	0.09853058424
9326	0.09850711527
9327	0.09849099086
9328	0.09847488145
9329	0.09846096385
9330	0.09845135471
9331	0.09843502079
9332	0.09842450543
9333	0.0984055219
9334	0.09838698345
9335	0.09837353068
9336	0.09835889561
9337	0.09835510424
9338	0.09834116297
9339	0.09832760358
9340	0.09831221953
9341	0.09829389343
9342	0.09827570815
9343	0.09826117694
9344	0.09824629936
9345	0.09823509283
9346	0.09821953299
9347	0.0982079459
9348	0.09819099084
9349	0.09817693334
9350	0.09816447344
9351	0.09814525877
9352	0.09813026886
9353	0.09811913856
9354	0.09810760788
9355	0.0980909714
9356	0.0980771306
9357	0.09806306587
9358	0.09804823424
9359	0.09803875496
9360	0.09802041302
9361	0.09801303185
9362	0.09800082135
9363	0.09799241882
9364	0.09798506837
9365	0.09797219072
9366	0.0979584489
9367	0.09794732639
9368	0.09793592071
9369	0.09792694277
9370	0.09791354548
9371	0.09789012736
9372	0.09787387403
9373	0.09786235542
9374	0.09785266669
9375	0.09783779705
9376	0.09782404222
9377	0.09781379295
9378	0.097807759
9379	0.09779181743
9380	0.09776919385
9381	0.09774872419
9382	0.09773799255
9383	0.09771975756
9384	0.0977052617
9385	0.09769528005
9386	0.09768114108
9387	0.09767013987
9388	0.09765165607
9389	0.09763987001
9390	0.09762646402
9391	0.09761042536
9392	0.09759540191
9393	0.09758520276
9394	0.09756852024
9395	0.09755745829
9396	0.097540193
9397	0.09752849975
9398	0.09750947411
9399	0.09749519854
9400	0.09747852003
9401	0.09747126369
9402	0.09746184646
9403	0.09745107296
9404	0.09744189744
9405	0.09742606372
9406	0.09740993664
9407	0.09739795725
9408	0.09738651443
9409	0.09737723555
9410	0.09736807272
9411	0.09735496868
9412	0.09734123413
9413	0.09732497729
9414	0.09731610673
9415	0.09730860288
9416	0.09728921214
9417	0.09727809487
9418	0.09726526799
9419	0.09725245843
9420	0.0972414114
9421	0.09723062641
9422	0.09721104589
9423	0.09719122458
9424	0.0971767716
9425	0.09717108964
9426	0.09715677389
9427	0.09713848732
9428	0.09712200456
9429	0.09711031171
9430	0.09709346832
9431	0.09708007273
9432	0.09706928141
9433	0.09705313499
9434	0.09703840325
9435	0.09702756692
9436	0.09701826887
9437	0.09700858581
9438	0.09699591911
9439	0.09698120854
9440	0.09696043698
9441	0.09694816744
9442	0.09693728549
9443	0.0969248739
9444	0.09691041967
9445	0.09690317912
9446	0.09688805656
9447	0.09687311793
9448	0.09685963993
9449	0.09684414054
9450	0.09683205834
9451	0.09682238987
9452	0.09680844886
9453	0.09679875689
9454	0.09678426503
9455	0.09676727514
9456	0.09675673774
9457	0.09673900388
9458	0.09673780343
9459	0.09672450761
9460	0.09670826358
9461	0.09669082594
9462	0.09667447094
9463	0.0966555771
9464	0.09663794731
9465	0.09661703802
9466	0.09660758876
9467	0.09659048236
9468	0.09657761853
9469	0.09656124722
9470	0.09655070953
9471	0.09653834376
9472	0.09652504833
9473	0.09650729358
9474	0.09649652963
9475	0.0964843905
9476	0.09647272677
9477	0.09646208155
9478	0.0964469903
9479	0.09643250687
9480	0.0964208066
9481	0.09640903642
9482	0.09639935211
9483	0.09638338399
9484	0.09637567132
9485	0.09636618796
9486	0.09635301066
9487	0.09633832233
9488	0.09632538449
9489	0.09631427926
9490	0.09629694468
9491	0.09628223235
9492	0.09626909546
9493	0.09626092699
9494	0.09625170803
9495	0.09624114688
9496	0.0962288726
9497	0.09621334034
9498	0.09619842335
9499	0.09618906192
9500	0.0961765411
9501	0.09616341295
9502	0.09614760845
9503	0.09613587794
9504	0.09611727038
9505	0.0960968842
9506	0.09608201008
9507	0.09606997725
9508	0.09604898233
9509	0.09603357469
9510	0.09601878608
9511	0.0960059251
9512	0.09599448796
9513	0.09598085956
9514	0.09596824539
9515	0.09595745856
9516	0.09593953366
9517	0.09592505723
9518	0.09591335143
9519	0.09589261473
9520	0.0958796848
9521	0.09586190573
9522	0.09584681864
9523	0.09583135127
9524	0.09581802796
9525	0.09580667371
9526	0.09579022032
9527	0.09578095874
9528	0.09576273983
9529	0.09575102461
9530	0.09573715326
9531	0.09572298452
9532	0.09570814167
9533	0.09569341205
9534	0.09567781905
9535	0.09566679299
9536	0.09564891909
9537	0.09563616486
9538	0.09562056096
9539	0.09560652779
9540	0.09559189463
9541	0.0955782921
9542	0.09556360126
9543	0.09555626324
9544	0.09553297301
9545	0.09552354143
9546	0.09550719024
9547	0.09550032249
9548	0.09548414307
9549	0.09547246506
9550	0.09545973473
9551	0.09545169156
9552	0.09543505257
9553	0.09541723183
9554	0.09541308728
9555	0.09540391683
9556	0.09539037054
9557	0.09537884445
9558	0.09536238775
9559	0.09534561632
9560	0.0953351412
9561	0.09532107908
9562	0.09531050264
9563	0.09529701001
9564	0.09527663945
9565	0.09525818127
9566	0.09523981519
9567	0.09522675372
9568	0.09521457176
9569	0.09520566685
9570	0.0951874124
9571	0.0951788544
9572	0.09515994681
9573	0.095147967
9574	0.0951289892
9575	0.09511159951
9576	0.09510477934
9577	0.09509466284
9578	0.09508101191
9579	0.09506468034
9580	0.09505443446
9581	0.09503923984
9582	0.09502759282
9583	0.09501871209
9584	0.09500339253
9585	0.09498831294
9586	0.09497373262
9587	0.09495646239
9588	0.09494220836
9589	0.0949263708
9590	0.09491475777
9591	0.09489907675
9592	0.09488498171
9593	0.09486332369
9594	0.09484861378
9595	0.09483795805
9596	0.09482493877
9597	0.09481346463
9598	0.09480282693
9599	0.09479024675
9600	0.09478529774
9601	0.09477116637
9602	0.09476216961
9603	0.09475186539
9604	0.09474049156
9605	0.09473031063
9606	0.09471965042
9607	0.09470682165
9608	0.09469268611
9609	0.09467157306
9610	0.09465968834
9611	0.09464824482
9612	0.09463334858
9613	0.09462700671
9614	0.09461191783
9615	0.09459876521
9616	0.09458297073
9617	0.09457115604
9618	0.09455133651
9619	0.09453764919
9620	0.09452729894
9621	0.09451306115
9622	0.094501761
9623	0.09448930223
9624	0.09447705098
9625	0.09446528223
9626	0.0944526939
9627	0.09443813469
9628	0.09442818061
9629	0.09440733601
9630	0.09439115211
9631	0.09437125833
9632	0.09435247015
9633	0.09433674202
9634	0.09432453998
9635	0.09430827133
9636	0.09429261676
9637	0.09427751656
9638	0.09426331797
9639	0.09425001263
9640	0.09423588914
9641	0.0942197338
9642	0.09420323997
9643	0.09418958888
9644	0.09417591409
9645	0.09416000376
9646	0.09414434881
9647	0.0941285759
9648	0.09411504265
9649	0.0940959666
9650	0.09408113926
9651	0.09407324426
9652	0.09406257071
9653	0.09404872861
9654	0.09403785208
9655	0.09402081192
9656	0.09400944942
9657	0.09399965284
9658	0.09398692395
9659	0.09397459266
9660	0.09395705059
9661	0.09394719797
9662	0.09393488649
9663	0.09391977203
9664	0.09391069993
9665	0.09389671839
9666	0.09388168288
9667	0.09387028574
9668	0.09385676864
9669	0.09384565869
9670	0.09383461799
9671	0.09381756499
9672	0.09380018238
9673	0.09378740731
9674	0.0937783887
9675	0.09376717319
9676	0.0937586265
9677	0.09374055492
9678	0.09372586125
9679	0.0937169519
9680	0.09370428948
9681	0.09369484727
9682	0.09368269366
9683	0.09367543817
9684	0.09365847652
9685	0.09364444728
9686	0.09362898177
9687	0.09361507747
9688	0.09359442917
9689	0.09358024804
9690	0.09356692353
9691	0.09355694114
9692	0.09354421623
9693	0.09353013717
9694	0.09351362481
9695	0.09349818804
9696	0.09348265821
9697	0.09347173469
9698	0.09345763906
9699	0.09344362509
9700	0.09342842627
9701	0.09341553993
9702	0.09340100395
9703	0.09338860963
9704	0.09337984141
9705	0.0933657275
9706	0.09335050716
9707	0.09333625577
9708	0.09332523657
9709	0.09330768884
9710	0.09329544167
9711	0.09328319934
9712	0.09327042303
9713	0.09325780723
9714	0.09324297694
9715	0.0932281853
9716	0.0932202084
9717	0.09320631077
9718	0.0931988147
9719	0.09318038866
9720	0.09316428535
9721	0.0931493109
9722	0.09313175271
9723	0.0931200589
9724	0.09310645038
9725	0.09309319016
9726	0.09307895966
9727	0.09306857842
9728	0.09305651122
9729	0.09304748717
9730	0.09303716908
9731	0.09302823004
9732	0.09301687802
9733	0.09300324555
9734	0.09299198919
9735	0.09297973822
9736	0.09297094971
9737	0.09295541937
9738	0.09294078821
9739	0.09293156852
9740	0.09291605126
9741	0.09290262299
9742	0.09288357691
9743	0.0928712704
9744	0.09285369995
9745	0.09284121521
9746	0.0928251012
9747	0.09281808068
9748	0.09280531256
9749	0.0927865042
9750	0.0927771842
9751	0.09276550105
9752	0.0927573501
9753	0.09274984807
9754	0.09273021791
9755	0.09272172933
9756	0.09271265902
9757	0.09270263494
9758	0.09269200528
9759	0.0926687261
9760	0.09265856636
9761	0.09264274269
9762	0.09263743204
9763	0.09262454684
9764	0.09261255791
9765	0.09259968522
9766	0.09258644474
9767	0.09257587238
9768	0.09256615435
9769	0.09255443793
9770	0.09253550581
9771	0.09251906616
9772	0.09250221063
9773	0.09248465518
9774	0.09247504348
9775	0.09246521707
9776	0.0924564316
9777	0.09244392073
9778	0.0924251128
9779	0.09241246633
9780	0.09240295891
9781	0.09239195345
9782	0.09237921861
9783	0.09236473379
9784	0.09234757833
9785	0.09233835403
9786	0.09232305381
9787	0.09230257342
9788	0.09228822706
9789	0.09227204324
9790	0.09225937065
9791	0.09224325812
9792	0.09223464079
9793	0.09222045123
9794	0.09221012827
9795	0.09219724787
9796	0.09218474764
9797	0.09216600395
9798	0.09215685285
9799	0.09214339587
9800	0.09213428058
9801	0.09212326231
9802	0.09211516749
9803	0.09209910448
9804	0.09208415052
9805	0.09206728815
9806	0.09205367965
9807	0.09204252361
9808	0.0920312986
9809	0.09202022787
9810	0.09200697476
9811	0.0919959873
9812	0.09198267561
9813	0.09197121454
9814	0.09196218699
9815	0.09194681959
9816	0.09192992321
9817	0.09191546397
9818	0.09189894374
9819	0.09188544053
9820	0.09187442003
9821	0.09186339629
9822	0.09185188565
9823	0.09184023918
9824	0.09182471858
9825	0.09181164624
9826	0.09179661449
9827	0.09178670393
9828	0.09177474599
9829	0.09175395538
9830	0.09172598653
9831	0.09170581584
9832	0.09169170428
9833	0.09168153441
9834	0.09166980264
9835	0.09165958685
9836	0.09164944901
9837	0.09163899688
9838	0.09162744554
9839	0.09161425085
9840	0.09160047223
9841	0.09158282848
9842	0.09156728782
9843	0.09154998707
9844	0.09154153713
9845	0.09153039289
9846	0.09151332045
9847	0.09149785115
9848	0.09148429603
9849	0.09147169223
9850	0.0914579089
9851	0.09143923999
9852	0.09142404752
9853	0.09141149469
9854	0.09139514967
9855	0.09137935102
9856	0.09136980645
9857	0.09135767063
9858	0.0913460411
9859	0.09133745162
9860	0.09132294736
9861	0.09131216321
9862	0.091303789
9863	0.09129132029
9864	0.09127826471
9865	0.09126666507
9866	0.09125748044
9867	0.09124544263
9868	0.09123273903
9869	0.09122097491
9870	0.0912066662
9871	0.09119300697
9872	0.0911808207
9873	0.09116297397
9874	0.09114876085
9875	0.09113393469
9876	0.09112314564
9877	0.09110953568
9878	0.09110085908
9879	0.09109317725
9880	0.09107968657
9881	0.09107143235
9882	0.09106439402
9883	0.09104973164
9884	0.09103852338
9885	0.09102712799
9886	0.09102119077
9887	0.09100607494
9888	0.09099647267
9889	0.09098203823
9890	0.09097015598
9891	0.09096221383
9892	0.09095074024
9893	0.09094037526
9894	0.09092586356
9895	0.09091066982
9896	0.09089668387
9897	0.09089058011
9898	0.09087342419
9899	0.09086177876
9900	0.0908508484
9901	0.09083541069
9902	0.09082134092
9903	0.09080514383
9904	0.09078840627
9905	0.09077536737
9906	0.09076522984
9907	0.09075253392
9908	0.09073985779
9909	0.09072585514
9910	0.0907164527
9911	0.09069845281
9912	0.0906836151
9913	0.09067370376
9914	0.0906549532
9915	0.09064560598
9916	0.09063727736
9917	0.09062756189
9918	0.09061550781
9919	0.09060186707
9920	0.09058603733
9921	0.09057254408
9922	0.09055424666
9923	0.09053941985
9924	0.09052672391
9925	0.0905041523
9926	0.09048508079
9927	0.09046726286
9928	0.09044971449
9929	0.0904342888
9930	0.09042044149
9931	0.09040792618
9932	0.0904012045
9933	0.09038823763
9934	0.09037806051
9935	0.09036602562
9936	0.09034700444
9937	0.0903292542
9938	0.09031096962
9939	0.0902996776
9940	0.09028824385
9941	0.09027185961
9942	0.09025578469
9943	0.09024462883
9944	0.0902291472
9945	0.09021549208
9946	0.09020589761
9947	0.09018953108
9948	0.09018060658
9949	0.09017053019
9950	0.09016321623
9951	0.09015386808
9952	0.090148119
9953	0.09013478051
9954	0.0901155386
9955	0.09010152469
9956	0.09009000001
9957	0.09008067576
9958	0.09006504425
9959	0.09004645228
9960	0.09002598203
9961	0.09001639192
9962	0.0900066779
9963	0.08999570578
9964	0.08998559673
9965	0.08996949573
9966	0.08995857516
9967	0.08994311639
9968	0.08993258925
9969	0.08992130077
9970	0.08991287155
9971	0.08990412003
9972	0.08988545108
9973	0.08987222386
9974	0.08986210281
9975	0.08985021398
9976	0.08984300784
9977	0.08982854994
9978	0.08981495917
9979	0.08980515629
9980	0.08979492391
9981	0.08977650757
9982	0.08975734129
9983	0.08973736912
9984	0.08972414794
9985	0.08971361031
9986	0.08969994341
9987	0.08969204835
9988	0.08967629928
9989	0.08966198722
9990	0.08965366846
9991	0.08964251267
9992	0.08963578771
9993	0.08962020798
9994	0.08960864692
9995	0.08959432402
9996	0.08958450728
9997	0.08957197522
9998	0.08955735618
9999	0.08955092064
10000	0.08953512214
10001	0.08952272719
10002	0.08951149362
10003	0.08949824635
10004	0.08949767038
10005	0.08948318982
10006	0.08946489621
10007	0.08945206529
10008	0.08943860795
10009	0.08942592131
10010	0.08941692521
10011	0.08940775695
10012	0.08939567193
10013	0.08938350016
10014	0.08935815583
10015	0.08934123447
10016	0.08932848024
10017	0.08931852689
10018	0.08930578489
10019	0.08929323409
10020	0.0892818374
10021	0.0892664301
10022	0.08925176689
10023	0.08923843136
10024	0.08922179678
10025	0.08920770764
10026	0.08919997146
10027	0.08919384272
10028	0.08917444339
10029	0.08916520067
10030	0.08914981407
10031	0.0891379345
10032	0.08912709519
10033	0.08911248138
10034	0.08909718244
10035	0.0890855248
10036	0.08907494417
10037	0.08906337977
10038	0.08904944954
10039	0.08903869643
10040	0.08902792757
10041	0.0890163441
10042	0.08900559124
10043	0.08899089906
10044	0.08897729241
10045	0.08896207099
10046	0.08894999922
10047	0.08894059826
10048	0.08893244519
10049	0.08892387842
10050	0.08891086074
10051	0.08890532064
10052	0.08888675881
10053	0.08887046921
10054	0.08886129972
10055	0.08884726019
10056	0.08883316479
10057	0.08882319859
10058	0.08881198778
10059	0.08879793586
10060	0.08878886185
10061	0.0887679329
10062	0.08875581562
10063	0.08874358594
10064	0.08872510864
10065	0.08871499812
10066	0.08870085595
10067	0.08868901403
10068	0.08868001026
10069	0.0886686568
10070	0.08865566954
10071	0.0886425418
10072	0.08863130994
10073	0.08862128388
10074	0.08861417982
10075	0.08860529781
10076	0.08859113367
10077	0.08857902991
10078	0.08856774221
10079	0.08855401208
10080	0.08854481912
10081	0.08852966975
10082	0.08851429582
10083	0.08850186256
10084	0.08848673097
10085	0.08847387771
10086	0.08845979621
10087	0.08844971663
10088	0.08843640814
10089	0.08842352104
10090	0.08840886282
10091	0.08839492068
10092	0.08838119349
10093	0.08837162058
10094	0.08836161494
10095	0.08834995999
10096	0.08833849886
10097	0.08832718126
10098	0.08831719222
10099	0.08830003712
10100	0.08829051072
10101	0.08827874612
10102	0.08826958988
10103	0.08825969409
10104	0.08824326723
10105	0.08823227351
10106	0.08821875399
10107	0.08820402721
10108	0.08818920944
10109	0.08816296301
10110	0.08815122048
10111	0.08813262363
10112	0.08811716753
10113	0.08810546827
10114	0.08809739953
10115	0.08808634155
10116	0.08807505666
10117	0.08805994788
10118	0.08805197448
10119	0.08803643284
10120	0.08802324928
10121	0.08801013001
10122	0.0880009492
10123	0.08799246306
10124	0.08798394557
10125	0.08796490582
10126	0.08795087158
10127	0.08794144021
10128	0.08793168147
10129	0.08792199987
10130	0.0879101084
10131	0.08789887005
10132	0.08788584341
10133	0.08787156904
10134	0.0878608255
10135	0.0878491455
10136	0.08783661547
10137	0.08781349288
10138	0.0877990377
10139	0.08778743024
10140	0.08777410892
10141	0.08776453422
10142	0.08774769753
10143	0.08773332849
10144	0.08772334029
10145	0.08771270286
10146	0.08769790035
10147	0.08768463474
10148	0.08767226836
10149	0.08765808526
10150	0.08764611202
10151	0.08763595968
10152	0.08762022457
10153	0.08760986619
10154	0.0875958796
10155	0.08758571691
10156	0.08757710258
10157	0.08756295041
10158	0.08755494164
10159	0.08754316024
10160	0.08752379031
10161	0.08751426248
10162	0.08750058913
10163	0.08749455348
10164	0.08747471734
10165	0.08745492915
10166	0.08744460582
10167	0.08742882254
10168	0.08741687121
10169	0.08740901945
10170	0.08739861666
10171	0.08738556063
10172	0.08737779162
10173	0.08736437019
10174	0.08734792047
10175	0.08733425192
10176	0.08731877453
10177	0.08731054258
10178	0.08730085996
10179	0.08728824143
10180	0.08727980088
10181	0.08726579856
10182	0.08725444084
10183	0.08724049702
10184	0.08722837917
10185	0.08721158609
10186	0.08719819803
10187	0.08717925223
10188	0.08716303411
10189	0.08714676234
10190	0.08714140361
10191	0.08712976336
10192	0.0871123333
10193	0.08710255539
10194	0.08709032941
10195	0.08708237136
10196	0.08707000704
10197	0.0870597312
10198	0.08704718061
10199	0.08703672686
10200	0.08701938599
10201	0.08700249077
10202	0.08698048624
10203	0.08697130324
10204	0.08695540356
10205	0.08694073755
10206	0.08692427482
10207	0.0869105552
10208	0.08689341106
10209	0.08688009598
10210	0.08686497147
10211	0.08685024817
10212	0.08683880809
10213	0.08682921747
10214	0.08681898788
10215	0.08680351716
10216	0.08678923749
10217	0.08677765274
10218	0.08676938615
10219	0.08675436044
10220	0.08673961989
10221	0.08672831889
10222	0.08671697426
10223	0.08670506021
10224	0.08668912179
10225	0.08667871605
10226	0.08666664778
10227	0.08665571417
10228	0.08664106301
10229	0.08662802974
10230	0.08661596903
10231	0.08660063149
10232	0.08658971116
10233	0.08657815038
10234	0.08657031174
10235	0.08656190838
10236	0.0865457299
10237	0.08653354971
10238	0.08652279039
10239	0.08651160773
10240	0.0865047755
10241	0.08649002778
10242	0.0864816016
10243	0.08647328918
10244	0.08646365827
10245	0.08644586478
10246	0.08643154001
10247	0.08641562597
10248	0.08640568794
10249	0.08639247139
10250	0.08638112209
10251	0.08636770741
10252	0.08634859884
10253	0.08633542567
10254	0.08632188987
10255	0.08630906736
10256	0.08629463438
10257	0.08627773465
10258	0.08626373708
10259	0.08625370717
10260	0.08623639844
10261	0.08622987649
10262	0.08622084546
10263	0.08620949933
10264	0.08619266629
10265	0.08618274823
10266	0.08616885507
10267	0.08615648916
10268	0.08614224364
10269	0.08613221552
10270	0.08612134978
10271	0.08610916072
10272	0.08610056864
10273	0.08609429459
10274	0.08608258843
10275	0.08607504043
10276	0.0860615595
10277	0.0860475938
10278	0.08604027701
10279	0.08602114687
10280	0.08601141727
10281	0.08600317083
10282	0.08599534517
10283	0.08598338905
10284	0.08596960449
10285	0.08595763516
10286	0.08595096342
10287	0.0859297306
10288	0.08591996652
10289	0.08590693098
10290	0.08589970865
10291	0.08589231239
10292	0.0858816949
10293	0.08588044443
10294	0.0858641447
10295	0.0858526974
10296	0.08583476513
10297	0.0858201638
10298	0.08581110015
10299	0.08579982006
10300	0.08578276856
10301	0.08577153107
10302	0.0857527564
10303	0.08573944173
10304	0.08572689984
10305	0.08571998472
10306	0.085707661
10307	0.08569690877
10308	0.08568457474
10309	0.08566505455
10310	0.08565714765
10311	0.08564353121
10312	0.0856252774
10313	0.08561600211
10314	0.08560025534
10315	0.08559354095
10316	0.08558073022
10317	0.08556738935
10318	0.08555221072
10319	0.0855407394
10320	0.08552811201
10321	0.0855169314
10322	0.08550535801
10323	0.08549637889
10324	0.08548523292
10325	0.08547278519
10326	0.0854581733
10327	0.08544832553
10328	0.08543753508
10329	0.08542629177
10330	0.08541513713
10331	0.08540539117
10332	0.08539371857
10333	0.08537714802
10334	0.08536837503
10335	0.08535358513
10336	0.08534323032
10337	0.08533208527
10338	0.08531082937
10339	0.08530068565
10340	0.0852894379
10341	0.08527666114
10342	0.08526783818
10343	0.08526175144
10344	0.08524910415
10345	0.0852357158
10346	0.08522221489
10347	0.08521404309
10348	0.08520218152
10349	0.08518965886
10350	0.08517989607
10351	0.08517171852
10352	0.0851569467
10353	0.08514811946
10354	0.08513775705
10355	0.08512088123
10356	0.08511344238
10357	0.08509881227
10358	0.08508744443
10359	0.08507985921
10360	0.08506533536
10361	0.08505819428
10362	0.08504601393
10363	0.08503413843
10364	0.08502229403
10365	0.08500817797
10366	0.08499687401
10367	0.08498214347
10368	0.08496651898
10369	0.08495812878
10370	0.08494482769
10371	0.08493372784
10372	0.0849216271
10373	0.08491558899
10374	0.08490462389
10375	0.08489538049
10376	0.08488521499
10377	0.08487296743
10378	0.0848609847
10379	0.08484874428
10380	0.08483905448
10381	0.084825426
10382	0.08481637545
10383	0.08480499207
10384	0.08478767296
10385	0.0847777279
10386	0.0847696673
10387	0.08475670488
10388	0.08474382195
10389	0.08473434339
10390	0.08471431892
10391	0.08470465426
10392	0.08469310043
10393	0.08468367645
10394	0.08467546597
10395	0.08466731739
10396	0.08466098248
10397	0.08464400628
10398	0.08463640185
10399	0.08462826975
10400	0.08461583827
10401	0.08460740113
10402	0.08459279117
10403	0.0845802782
10404	0.08455934486
10405	0.0845453471
10406	0.08453268977
10407	0.08451508592
10408	0.08450328148
10409	0.08449323577
10410	0.08448173039
10411	0.08446694798
10412	0.08445320542
10413	0.08444146383
10414	0.08442510987
10415	0.08441084588
10416	0.08439835995
10417	0.0843856895
10418	0.08437446827
10419	0.08436589385
10420	0.08435787348
10421	0.08434554541
10422	0.08433078027
10423	0.08431624482
10424	0.08430604022
10425	0.08429958219
10426	0.08429284021
10427	0.08428182733
10428	0.08427149828
10429	0.08425903142
10430	0.084240617
10431	0.08423319788
10432	0.08422379716
10433	0.0842170655
10434	0.08420299686
10435	0.08418733634
10436	0.08417102275
10437	0.08416295967
10438	0.0841500116
10439	0.08413604671
10440	0.08412476473
10441	0.08411442079
10442	0.08410318866
10443	0.08409223402
10444	0.08408253938
10445	0.08407133593
10446	0.08406012937
10447	0.08404932308
10448	0.08404151357
10449	0.08402620645
10450	0.08401414817
10451	0.08400211543
10452	0.08399157247
10453	0.08398344102
10454	0.08397239421
10455	0.08396486159
10456	0.08395225415
10457	0.08394022075
10458	0.08392399445
10459	0.08391651578
10460	0.08390802242
10461	0.0838981572
10462	0.08389193795
10463	0.08387355939
10464	0.08386643301
10465	0.08385291888
10466	0.08383476171
10467	0.08381575941
10468	0.08380470219
10469	0.08379290171
10470	0.08377745725
10471	0.08377348812
10472	0.08376464599
10473	0.08375408112
10474	0.08373923184
10475	0.08373223173
10476	0.08372077096
10477	0.0837128489
10478	0.08370234491
10479	0.08369067754
10480	0.08367831516
10481	0.08366454366
10482	0.08365479506
10483	0.08363861087
10484	0.08361845771
10485	0.08360408244
10486	0.08359140251
10487	0.08357957743
10488	0.08356463029
10489	0.08355480123
10490	0.08354399655
10491	0.08352786663
10492	0.08351568467
10493	0.08349943828
