iter	Passed	Remaining
1495	352009	2471594
1496	352224	2471216
1497	352416	2470677
1498	352618	2470213
1499	352797	2469584
1500	352996	2469094
1501	353184	2468527
1502	353363	2467905
1503	353570	2467467
1504	353780	2467060
1505	354043	2467021
1506	354284	2466826
1507	354528	2466655
1508	354876	2467201
1509	355168	2467362
1510	355455	2467486
1511	355674	2467141
1512	355938	2467105
1513	356222	2467206
1514	356450	2466918
1515	356652	2466455
1516	356839	2465884
1517	357040	2465414
1518	357241	2464942
1519	357442	2464470
1520	357668	2464173
1521	357923	2464075
1522	358135	2463680
1523	358360	2463375
1524	358598	2463157
1525	358838	2462961
1526	359034	2462454
1527	359241	2462026
1528	359507	2462003
1529	359752	2461836
1530	360010	2461758
1531	360212	2461295
1532	360409	2460802
1533	360637	2460514
1534	360903	2460492
1535	361107	2460045
1536	361365	2459962
1537	361617	2459848
1538	361815	2459357
1539	362024	2458948
1540	362230	2458511
1541	362435	2458076
1542	362611	2457435
1543	362810	2456957
1544	362996	2456396
1545	363194	2455911
1546	363384	2455369
1547	363567	2454788
1548	363780	2454401
1549	363945	2453695
1550	364161	2453334
1551	364387	2453039
1552	364612	2452742
1553	364875	2452694
1554	365074	2452221
1555	365290	2451857
1556	365511	2451531
1557	365753	2451344
1558	365933	2450745
1559	366190	2450656
1560	366450	2450591
1561	366683	2450350
1562	366957	2450372
1563	367160	2449930
1564	367410	2449797
1565	367618	2449382
1566	367819	2448925
1567	368037	2448577
1568	368266	2448302
1569	368475	2447896
1570	368666	2447371
1571	368867	2446915
1572	369045	2446306
1573	369318	2446327
1574	369565	2446174
1575	369784	2445834
1576	369982	2445357
1577	370158	2444732
1578	370367	2444329
1579	370572	2443901
1580	370804	2443650
1581	371075	2443657
1582	371355	2443719
1583	371672	2444029
1584	372022	2444548
1585	372255	2444302
1586	372494	2444100
1587	372709	2443733
1588	372920	2443346
1589	373123	2442903
1590	373335	2442522
1591	373535	2442056
1592	373766	2441798
1593	373964	2441325
1594	374150	2440773
1595	374363	2440400
1596	374604	2440207
1597	374794	2439684
1598	375006	2439303
1599	375216	2438906
1600	375426	2438511
1601	375622	2438029
1602	375814	2437520
1603	376002	2436981
1604	376205	2436547
1605	376431	2436258
1606	376663	2436008
1607	376877	2435639
1608	377146	2435630
1609	377345	2435168
1610	377673	2435538
1611	377881	2435131
1612	378074	2434629
1613	378269	2434144
1614	378475	2433726
1615	378662	2433189
1616	378847	2432637
1617	379044	2432162
1618	379296	2432040
1619	379552	2431946
1620	379755	2431510
1621	380028	2431524
1622	380234	2431113
1623	380421	2430574
1624	380617	2430098
1625	380833	2429748
1626	381056	2429438
1627	381255	2428983
1628	381454	2428520
1629	381715	2428462
1630	381898	2427902
1631	382137	2427697
1632	382341	2427274
1633	382613	2427277
1634	382874	2427211
1635	383057	2426653
1636	383352	2426807
1637	383556	2426381
1638	383744	2425852
1639	383930	2425314
1640	384202	2425323
1641	384428	2425038
1642	384682	2424926
1643	384886	2424503
1644	385097	2424122
1645	385297	2423675
1646	385542	2423509
1647	385755	2423144
1648	385962	2422738
1649	386185	2422435
1650	386408	2422130
1651	386699	2422255
1652	386988	2422364
1653	387332	2422819
1654	387624	2422944
1655	387968	2423399
1656	388276	2423620
1657	388573	2423781
1658	388855	2423841
1659	389080	2423548
1660	389332	2423425
1661	389611	2423468
1662	389861	2423333
1663	390119	2423244
1664	390377	2423152
1665	390621	2422976
1666	390846	2422686
1667	391125	2422727
1668	391341	2422376
1669	391570	2422111
1670	391821	2421976
1671	392067	2421812
1672	392342	2421828
1673	392643	2422003
1674	392879	2421781
1675	393218	2422188
1676	393509	2422300
1677	393843	2422679
1678	394126	2422742
1679	394424	2422895
1680	394706	2422950
1681	394975	2422922
1682	395206	2422668
1683	395464	2422570
1684	395688	2422270
1685	395891	2421841
1686	396085	2421355
1687	396278	2420867
1688	396475	2420400
1689	396664	2419885
1690	396870	2419477
1691	397093	2419173
1692	397292	2418721
1693	397535	2418537
1694	397748	2418168
1695	397969	2417854
1696	398184	2417496
1697	398369	2416965
1698	398595	2416675
1699	398798	2416250
1700	399013	2415897
1701	399204	2415395
1702	399419	2415047
1703	399646	2414767
1704	399886	2414566
1705	400085	2414113
1706	400283	2413658
1707	400511	2413388
1708	400721	2413003
1709	400915	2412529
1710	401138	2412223
1711	401336	2411766
1712	401595	2411682
1713	401840	2411514
1714	402060	2411191
1715	402420	2411708
1716	402833	2412542
1717	403314	2413780
1718	403834	2415252
1719	404169	2415618
1720	404511	2416021
1721	404899	2416700
1722	405197	2416841
1723	405520	2417129
1724	405810	2417219
1725	406110	2417367
1726	406395	2417432
1727	406706	2417644
1728	407045	2418023
1729	407338	2418129
1730	407635	2418263
1731	407940	2418436
1732	408284	2418843
1733	408682	2419571
1734	408974	2419665
1735	409198	2419361
1736	409425	2419073
1737	409669	2418885
1738	409873	2418464
1739	410080	2418058
1740	410279	2417609
1741	410471	2417114
1742	410676	2416700
1743	410892	2416348
1744	411077	2415819
1745	411312	2415574
1746	411575	2415502
1747	411826	2415360
1748	412092	2415297
1749	412326	2415056
1750	412528	2414622
1751	412729	2414182
1752	412941	2413810
1753	413142	2413372
1754	413316	2412782
1755	413516	2412338
1756	413706	2411835
1757	413907	2411397
1758	414113	2410989
1759	414344	2410732
1760	414574	2410465
1761	414849	2410458
1762	415100	2410312
1763	415347	2410145
1764	415592	2409967
1765	415876	2410013
1766	416131	2409886
1767	416480	2410313
1768	416842	2410805
1769	417204	2411298
1770	417619	2412102
1771	417999	2412698
1772	418428	2413573
1773	418915	2414783
1774	419341	2415643
1775	419695	2416085
1776	420006	2416277
1777	420438	2417167
1778	420793	2417611
1779	421035	2417408
1780	421301	2417338
1781	421528	2417046
1782	421783	2416913
1783	422040	2416796
1784	422306	2416726
1785	422570	2416650
1786	422818	2416478
1787	423054	2416239
1788	423289	2415989
1789	423490	2415553
1790	423730	2415334
1791	423956	2415036
1792	424181	2414737
1793	424423	2414532
1794	424804	2415115
1795	425205	2415811
1796	425592	2416427
1797	425941	2416826
1798	426307	2417323
1799	426642	2417641
1800	426918	2417622
1801	427218	2417742
1802	427489	2417697
1803	427776	2417744
1804	428090	2417942
1805	428403	2418134
1806	428689	2418170
1807	429003	2418365
1808	429315	2418546
1809	429654	2418885
1810	429947	2418957
1811	430229	2418972
1812	430492	2418880
1813	430805	2419068
1814	431109	2419201
1815	431396	2419243
1816	431698	2419367
1817	432052	2419777
1818	432326	2419744
1819	432600	2419708
1820	432905	2419847
1821	433183	2419835
1822	433427	2419634
1823	433648	2419303
1824	433878	2419019
1825	434157	2419010
1826	434443	2419043
1827	434750	2419192
1828	435084	2419485
1829	435372	2419529
1830	435628	2419393
1831	435880	2419232
1832	436112	2418962
1833	436411	2419059
1834	436645	2418803
1835	436887	2418585
1836	437111	2418273
1837	437388	2418249
1838	437628	2418024
1839	437893	2417935
1840	438258	2418398
1841	438626	2418877
1842	438973	2419239
1843	439387	2419967
1844	439691	2420089
1845	439972	2420088
1846	440258	2420111
1847	440556	2420199
1848	440885	2420460
1849	441173	2420493
1850	441467	2420558
1851	441801	2420842
1852	442157	2421245
1853	442488	2421514
1854	442772	2421524
1855	443070	2421607
1856	443392	2421824
1857	443777	2422384
1858	444130	2422770
1859	444366	2422513
1860	444608	2422289
1861	444907	2422380
1862	445128	2422042
1863	445338	2421647
1864	445632	2421705
1865	445863	2421428
1866	446159	2421498
1867	446380	2421160
1868	446664	2421166
1869	446919	2421013
1870	447181	2420898
1871	447409	2420599
1872	447636	2420294
1873	447845	2419894
1874	448070	2419580
1875	448374	2419690
1876	448566	2419199
1877	448797	2418920
1878	449018	2418583
1879	449237	2418235
1880	449463	2417925
1881	449758	2417988
1882	450035	2417955
1883	450305	2417882
1884	450570	2417783
1885	450813	2417567
1886	451051	2417321
1887	451301	2417137
1888	451541	2416906
1889	451762	2416568
1890	451986	2416251
1891	452193	2415843
1892	452456	2415732
1893	452687	2415449
1894	452872	2414923
1895	453111	2414683
1896	453297	2414160
1897	453513	2413799
1898	453750	2413552
1899	453975	2413240
1900	454180	2412817
1901	454389	2412420
1902	454597	2412016
1903	454840	2411799
1904	455137	2411870
1905	455352	2411505
1906	455556	2411083
1907	455764	2410680
1908	455975	2410291
1909	456186	2409908
1910	456396	2409516
1911	456605	2409119
1912	456817	2408737
1913	457018	2408303
1914	457220	2407867
1915	457410	2407373
1916	457630	2407036
1917	457829	2406588
1918	458028	2406142
1919	458251	2405819
1920	458475	2405505
1921	458649	2404924
1922	458852	2404500
1923	459059	2404096
1924	459284	2403786
1925	459490	2403378
1926	459682	2402894
1927	459866	2402373
1928	460067	2401936
1929	460287	2401602
1930	460605	2401781
1931	460798	2401305
1932	461011	2400931
1933	461235	2400617
1934	461422	2400113
1935	461618	2399650
1936	461863	2399448
1937	462118	2399297
1938	462309	2398813
1939	462520	2398430
1940	462739	2398089
1941	462941	2397666
1942	463138	2397212
1943	463359	2396883
1944	463554	2396424
1945	463783	2396135
1946	464049	2396041
1947	464251	2395613
1948	464460	2395223
1949	464649	2394731
1950	464846	2394280
1951	465054	2393886
1952	465248	2393422
1953	465456	2393025
1954	465769	2393173
1955	466168	2393760
1956	466507	2394037
1957	466742	2393782
1958	466991	2393601
1959	467229	2393359
1960	467478	2393174
1961	467698	2392844
1962	467887	2392354
1963	468111	2392041
1964	468312	2391611
1965	468517	2391200
1966	468711	2390738
1967	468902	2390257
1968	469084	2389734
1969	469300	2389383
1970	469612	2389518
1971	469791	2388980
1972	470002	2388605
1973	470205	2388186
1974	470517	2388320
1975	470696	2387784
1976	470907	2387406
1977	471108	2386981
1978	471300	2386507
1979	471512	2386139
1980	471713	2385712
1981	471980	2385620
1982	472221	2385397
1983	472438	2385052
1984	472641	2384636
1985	472858	2384290
1986	473053	2383838
1987	473338	2383837
1988	473577	2383601
1989	473764	2383107
1990	473983	2382770
1991	474175	2382302
1992	474377	2381882
1993	474727	2382208
1994	474985	2382072
1995	475200	2381717
1996	475380	2381187
1997	475593	2380825
1998	475797	2380414
1999	475997	2379989
2000	476183	2379489
2001	476373	2379012
2002	476561	2378522
2003	476768	2378134
2004	476970	2377717
2005	477168	2377279
2006	477354	2376780
2007	477541	2376293
2008	477743	2375876
2009	477940	2375436
2010	478156	2375090
2011	478447	2375117
2012	478665	2374780
2013	478866	2374361
2014	479133	2374267
2015	479373	2374041
2016	479570	2373602
2017	479797	2373307
2018	480030	2373050
2019	480300	2372971
2020	480519	2372637
2021	480716	2372199
2022	480934	2371864
2023	481153	2371535
2024	481342	2371057
2025	481571	2370775
2026	481789	2370443
2027	482086	2370498
2028	482402	2370641
2029	482658	2370496
2030	482969	2370619
2031	483252	2370599
2032	483475	2370292
2033	483665	2369817
2034	483870	2369421
2035	484068	2368985
2036	484300	2368720
2037	484551	2368549
2038	484755	2368148
2039	484956	2367730
2040	485130	2367181
2041	485322	2366719
2042	485530	2366337
2043	485749	2366006
2044	485967	2365673
2045	486259	2365701
2046	486479	2365380
2047	486682	2364972
2048	486884	2364561
2049	487070	2364075
2050	487293	2363767
2051	487636	2364038
2052	487844	2363656
2053	488039	2363212
2054	488309	2363132
2055	488511	2362721
2056	488719	2362341
2057	488957	2362108
2058	489173	2361764
2059	489372	2361340
2060	489584	2360978
2061	489783	2360555
2062	490004	2360242
2063	490216	2359879
2064	490479	2359763
2065	490720	2359542
2066	490920	2359127
2067	491232	2359245
2068	491443	2358882
2069	491654	2358517
2070	491854	2358100
2071	492137	2358077
2072	492318	2357572
2073	492513	2357132
2074	492776	2357013
2075	493056	2356980
2076	493266	2356613
2077	493456	2356146
2078	493716	2356015
2079	493920	2355620
2080	494118	2355193
2081	494409	2355211
2082	494656	2355022
2083	494848	2354566
2084	495047	2354147
2085	495254	2353766
2086	495459	2353375
2087	495726	2353277
2088	495958	2353015
2089	496232	2352949
2090	496404	2352400
2091	496616	2352044
2092	496821	2351653
2093	497073	2351484
2094	497345	2351413
2095	497604	2351277
2096	497867	2351158
2097	498115	2350972
2098	498379	2350860
2099	498668	2350865
2100	498993	2351039
2101	499221	2350757
2102	499435	2350409
2103	499639	2350014
2104	499855	2349676
2105	500131	2349619
2106	500338	2349241
2107	500605	2349142
2108	500847	2348924
2109	501074	2348640
2110	501288	2348291
2111	501512	2347989
2112	501785	2347919
2113	502062	2347868
2114	502293	2347596
2115	502511	2347269
2116	502780	2347181
2117	502992	2346825
2118	503268	2346763
2119	503495	2346477
2120	503711	2346140
2121	503946	2345893
2122	504181	2345644
2123	504425	2345434
2124	504640	2345093
2125	504842	2344693
2126	505052	2344325
2127	505252	2343914
2128	505458	2343532
2129	505659	2343127
2130	505846	2342657
2131	506049	2342261
2132	506276	2341973
2133	506506	2341702
2134	506713	2341322
2135	506894	2340828
2136	507102	2340456
2137	507294	2340010
2138	507493	2339593
2139	507706	2339245
2140	507890	2338763
2141	508094	2338375
2142	508315	2338062
2143	508535	2337747
2144	508761	2337455
2145	508969	2337087
2146	509159	2336633
2147	509388	2336358
2148	509585	2335935
2149	509792	2335562
2150	509985	2335123
2151	510193	2334749
2152	510389	2334326
2153	510584	2333899
2154	510775	2333449
2155	511009	2333198
2156	511254	2332998
2157	511500	2332804
2158	511721	2332494
2159	512060	2332722
2160	512379	2332858
2161	512755	2333248
2162	513180	2333869
2163	513542	2334198
2164	513960	2334781
2165	514337	2335176
2166	514718	2335592
2167	515095	2335985
2168	515430	2336191
2169	515737	2336266
2170	516087	2336535
2171	516376	2336531
2172	516690	2336638
2173	516986	2336664
2174	517329	2336900
2175	517655	2337061
2176	517926	2336972
2177	518227	2337021
2178	518553	2337178
2179	518784	2336909
2180	519047	2336782
2181	519298	2336607
2182	519612	2336710
2183	519819	2336331
2184	520028	2335965
2185	520241	2335612
2186	520465	2335310
2187	520711	2335109
2188	520945	2334852
2189	521197	2334677
2190	521405	2334306
2191	521595	2333852
2192	521824	2333575
2193	522023	2333164
2194	522219	2332738
2195	522418	2332325
2196	522632	2331983
2197	522828	2331556
2198	523024	2331134
2199	523222	2330717
2200	523436	2330373
2201	523628	2329933
2202	523852	2329633
2203	524046	2329201
2204	524241	2328774
2205	524500	2328629
2206	524751	2328452
2207	524944	2328016
2208	525142	2327600
2209	525343	2327201
2210	525560	2326872
2211	525769	2326505
2212	525973	2326118
2213	526175	2325723
2214	526361	2325258
2215	526551	2324810
2216	526771	2324494
2217	527063	2324495
2218	527281	2324172
2219	527476	2323746
2220	527693	2323418
2221	527892	2323012
2222	528138	2322811
2223	528379	2322588
2224	528572	2322156
2225	528797	2321863
2226	529049	2321688
2227	529450	2322166
2228	529774	2322310
2229	529994	2321994
2230	530295	2322031
2231	530577	2321987
2232	530864	2321967
2233	531141	2321901
2234	531373	2321639
2235	531568	2321212
2236	531787	2320893
2237	532005	2320572
2238	532274	2320470
2239	532514	2320242
2240	532874	2320536
2241	533114	2320308
2242	533366	2320130
2243	533598	2319870
2244	533854	2319710
2245	534121	2319601
2246	534396	2319525
2247	534666	2319426
2248	534922	2319267
2249	535177	2319104
2250	535402	2318810
2251	535649	2318611
2252	535904	2318447
2253	536142	2318208
2254	536381	2317975
2255	536602	2317665
2256	536833	2317399
2257	537057	2317102
2258	537282	2316807
2259	537531	2316618
2260	537812	2316565
2261	538085	2316481
2262	538345	2316338
2263	538591	2316134
2264	538880	2316117
2265	539131	2315933
2266	539367	2315686
2267	539624	2315532
2268	539878	2315364
2269	540147	2315255
2270	540408	2315119
2271	540665	2314963
2272	540926	2314821
2273	541180	2314651
2274	541430	2314464
2275	541691	2314328
2276	541987	2314337
2277	542226	2314104
2278	542494	2313994
2279	542755	2313853
2280	543007	2313673
2281	543277	2313573
2282	543549	2313479
2283	543802	2313302
2284	544075	2313214
2285	544310	2312960
2286	544563	2312788
2287	544832	2312680
2288	545104	2312586
2289	545408	2312625
2290	545767	2312901
2291	546044	2312827
2292	546350	2312877
2293	546653	2312911
2294	546940	2312880
2295	547211	2312780
2296	547462	2312594
2297	547736	2312505
2298	548004	2312394
2299	548269	2312265
2300	548546	2312190
2301	548755	2311830
2302	548976	2311518
2303	549203	2311231
2304	549441	2310990
2305	549682	2310765
2306	549943	2310621
2307	550181	2310380
2308	550392	2310028
2309	550608	2309693
2310	550808	2309294
2311	551028	2308979
2312	551238	2308622
2313	551498	2308474
2314	551766	2308363
2315	552013	2308162
2316	552289	2308080
2317	552528	2307842
2318	552734	2307471
2319	552942	2307103
2320	553133	2306671
2321	553331	2306263
2322	553536	2305886
2323	553736	2305487
2324	553953	2305160
2325	554226	2305069
2326	554446	2304754
2327	554635	2304312
2328	554836	2303917
